read1_id	read2_id	read1_start	read1_end	read2_start	read2_end
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos59248_55742_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33031/0_9402	92287	93013	92291	93026
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos64739_61289_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/38773/0_5808	92287	93013	92287	93023
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos64739_61289_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/38773/0_5808	93555	94094	93555	94094
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos64729_61289_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/43687/0_6848	92287	93013	92287	93026
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos59831_55759_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/87480/0_8624	92287	93013	92291	93020
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos59831_55759_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/87480/0_8624	93555	94094	93555	94094
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos66864_61288_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/70788/0_11680	92287	93013	92287	93024
pos59832_56433_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51118/0_7195	pos62529_61292_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/73617/4702_11656	92287	93013	92287	93025
pos162746_165459_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51308/0_4354	pos163818_165662_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52286/1853_5248	162746	165459	163818	165662
pos162746_165459_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51308/0_4354	pos167348_169707_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/85385/6520_11146	162746	165459	164357	165682
pos162746_165459_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51308/0_4354	pos159533_165036_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/29753/9787_17922	165835	167189	165952	167233
pos162746_165459_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/51308/0_4354	pos162880_164829_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/46764/0_5456	165835	167189	166552	167210
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos277503_278146_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/62090/4939_10124	277500	278121	277500	278146
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358	726777	727816	726777	727816
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358	731812	732806	732136	732806
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358	731881	732806	732136	732806
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358	666676	667591	667000	667591
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358	666745	667591	667000	667591
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795	277500	278121	277506	278142
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085	277500	278121	277500	278142
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos277544_278134_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39062/4460_8837	277500	278121	277544	278134
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos280636_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/97199/3843_11991	277500	278121	277504	278147
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605	726777	727816	726779	727817
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605	731812	732806	732143	732806
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605	731881	732806	732143	732806
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605	666676	667591	667000	667591
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605	666745	667591	667000	667591
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos281085_283432_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/23649/0_5287	277500	278121	277504	278136
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831	277500	278121	277508	278142
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831	726777	727816	726777	727818
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos224843_220289_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/33940/2418_8423	282284	283427	282887	283802
pos282284_283427_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52183/1503_11178	pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431	277500	278121	277500	278147
pos163818_165662_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/52286/1853_5248	pos167348_169707_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/85385/6520_11146	163818	165662	164357	165682
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	66970	68009	67423	74717
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos63509_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/108939/0_4317	62127	66870	63509	66870
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos66970_70846_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/121836/1899_9657	62127	66870	63154	66870
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos66970_70846_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/121836/1899_9657	66970	68009	66970	70846
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos63570_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/139920/0_7727	62127	66870	63570	66870
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos63570_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/139920/0_7727	66970	68009	66970	70845
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos67363_77955_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44311/0_10559	66970	68009	67363	77955
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696	66970	68009	67035	68274
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos65446_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94357/3540_8562	62127	66870	65446	66870
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos67031_70852_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/75325/6010_13177	62127	66870	64870	66870
pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249	pos67031_70852_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/75325/6010_13177	66970	68009	67031	70852
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos84452_89804_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72900/0_7349	80435	87301	84452	89804
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos82508_86651_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/807/0_9103	80435	87301	86654	89755
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos83879_87703_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/84070/706_5620	80435	87301	83874	87703
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos85729_92064_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/91489/7189_16161	80435	87301	85729	92064
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos83060_89038_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/123355/3141_9776	80435	87301	83060	89038
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos85769_87637_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/2558/0_3459	80435	87301	85769	87637
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos83703_90269_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/36568/413_7455	80435	87301	83703	90269
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos86155_98011_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48400/0_16059	80435	87301	86155	98011
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos82602_91891_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72052/0_11450	80435	87301	82602	91891
pos80435_87301_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/5440/4380_12921	pos82091_93239_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/77042/0_10485	80435	87301	82091	93239
pos195253_201670_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/55278/350_7020	pos198964_202026_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69846/3262_6347	195253	201670	198964	202026
pos195253_201670_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/55278/350_7020	pos202901_206056_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/88380/0_7659	195253	201670	200324	202779
pos195253_201670_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/55278/350_7020	pos199536_207383_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27323/4818_13259	195253	201670	199536	207383
pos195253_201670_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/55278/350_7020	pos195826_201732_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/70226/0_5874	195253	201670	195826	201732
pos17235_23221_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/57757/0_6053	pos19435_24279_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/7658/0_7995	17229	23221	19435	24279
pos17235_23221_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/57757/0_6053	pos19170_24363_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/109090/0_5296	17229	23221	19170	24363
pos17235_23221_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/57757/0_6053	pos20907_23975_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/117406/15230_23561	17229	23221	20907	23975
pos17235_23221_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/57757/0_6053	pos21826_24465_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/142478/0_3112	17229	23221	21826	24465
pos17235_23221_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/57757/0_6053	pos26272_28997_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37437/0_6734	17229	23221	22203	24460
pos17235_23221_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/57757/0_6053	pos21017_24099_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/53442/0_3142	17229	23221	21017	24099
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos73091_75044_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/80035/4782_8801	67423	74717	73091	75044
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos71131_76207_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/98506/0_5321	67423	74717	71131	76207
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos72383_75408_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/107042/0_4043	67423	74717	72383	75408
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos71759_77076_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/122227/0_5683	67423	74717	71759	77076
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos75148_77249_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/123041/4529_8635	67423	74717	73434	74723
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos75148_78146_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/55338/581_10785	67423	74717	70186	75088
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos75933_80808_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/79418/6594_16395	67423	74717	72972	74916
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos75671_78479_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/35493/0_7604	67423	74717	72619	74915
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos71146_81132_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/36885/0_10549	67423	74717	71146	81132
pos67423_74717_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58326/0_8001	pos72925_84510_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/7525/0_11588	67423	74717	72925	84510
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713	37733	39935	37733	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713	36327	37613	36480	37629
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713	40248	41093	40248	43181
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279	37733	39935	37747	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279	40248	41093	40403	46256
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	37733	39935	37736	40142
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647	36327	37613	36804	37621
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos44987_51934_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/108268/7841_15959	43912	46819	44987	51934
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos43267_46287_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/117744/2143_9530	42992	43822	43267	46287
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_43976_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/29707/2599_7619	37733	39935	38988	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_43976_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/29707/2599_7619	40248	41093	40248	43976
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_47119_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/3534/0_8715	37733	39935	38810	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_47119_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/3534/0_8715	40248	41093	40248	47119
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos44175_47654_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39528/441_5501	43912	46819	44175	47654
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021	37733	39935	37733	40140
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37733_38877_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74725/4615_20489	37733	39935	38879	40129
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37733_38877_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74725/4615_20489	36327	37613	36794	37633
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37733_38877_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74725/4615_20489	40248	41093	40346	41213
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos39164_40144_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9168/821_5075	37733	39935	39164	40144
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_44152_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/11100/0_4024	40248	41093	40248	44152
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063	37733	39935	37733	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063	40248	41093	40263	44322
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_48992_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20115/0_11611	37733	39935	37734	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_48992_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20115/0_11611	40248	41093	40248	48992
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	37733	39935	37733	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	36327	37613	36329	37629
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255	40248	41093	40248	42668
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos47712_53350_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/41218/2455_10752	43912	46819	45928	47722
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296	37733	39935	38985	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296	40248	41093	40248	53329
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40250_47490_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/65216/268_9629	37733	39935	37931	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos40250_47490_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/65216/268_9629	40248	41093	40250	47490
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193	37733	39935	37740	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193	34341	35921	34687	35921
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193	40248	41093	40248	41892
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231	37733	39935	37738	40148
pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439	pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231	36327	37613	36480	37629
pos265382_267776_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/59063/0_3068	pos266152_272467_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/102560/0_6770	265382	267776	266152	272467
pos265382_267776_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/59063/0_3068	pos266630_269194_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/122147/840_3864	265382	267776	266630	269194
pos265382_267776_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/59063/0_3068	pos267185_273729_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/61417/0_7413	265382	267776	267185	273729
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos150523_147923_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/93144/723_5597	477294	478133	477294	478156
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos150523_147923_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/93144/723_5597	802603	803319	802605	803341
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos150523_147923_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/93144/723_5597	719491	720105	719501	720126
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos150523_147923_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/93144/723_5597	1315758	1316368	1315768	1316431
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos150523_147923_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/93144/723_5597	308861	309594	308908	309637
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos162531_147253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141849/0_15596	477294	478133	477433	478147
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos162531_147253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141849/0_15596	719491	720105	719501	720123
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos162531_147253_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141849/0_15596	1315758	1316368	1315812	1316387
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos153118_144942_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/43808/0_8449	802603	803319	802615	803349
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos153118_144942_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/43808/0_8449	719491	720105	719510	720114
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos153118_144942_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/43808/0_8449	308861	309594	308861	309607
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos155344_146743_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/73673/0_9049	477294	478133	477325	478175
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos155344_146743_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/73673/0_9049	719491	720105	719501	720126
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos152287_147615_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/80183/5910_13224	477294	478133	477296	478148
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos151851_140447_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/13317/0_15567	719491	720105	719528	720126
pos150363_147431_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60088/0_3068	pos151851_140447_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/13317/0_15567	59872	60437	59872	60437
pos56618_59832_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60964/7119_10731	pos58165_59832_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/82806/0_9226	56618	59832	58165	59832
pos56618_59832_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60964/7119_10731	pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519	56618	59832	57666	59832
pos87357_99912_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/61292/0_12906	pos98857_101947_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/5616/7371_10752	87357	99912	98857	101947
pos87357_99912_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/61292/0_12906	pos97022_100486_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/10124/148_3830	87357	99912	97022	100486
pos87357_99912_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/61292/0_12906	pos94091_101598_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/40191/13167_21231	87357	99912	94091	101598
pos87357_99912_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/61292/0_12906	pos95098_103128_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48751/0_8225	87357	99912	95098	103128
